,brand_id,barcode,category,categoryCode,name,topBrand,brandCode,cpg_id,cpg_ref
179,5ffe3a87be37ce7aab2d4fdb,511111619543,Baking,BAKING,test brand @1610496647311,False,,5ffe3a87be37ce7aab2d4fda,Cogs
180,5ffe3a86be37ce7aab2d4fd7,511111719519,Baking,BAKING,test brand @1610496646289,False,TEST BRANDCODE @1610496646289,5ffe3a85be37ce7aab2d4fd4,Cogs
181,5fff3a7abe37ce2bb793010e,511111119555,Baking,BAKING,test brand @1610562170795,False,,5fff3a7abe37ce2bb793010d,Cogs
182,5ffe3a86be37ce7aab2d4fd8,511111919520,Baking,BAKING,test brand @1610496646345,False,TEST BRANDCODE @1610496646345,5ffe3a85be37ce7aab2d4fd4,Cogs
183,5ffe3a86be37ce7aab2d4fd6,511111219507,Baking,BAKING,test brand @1610496646232,False,TEST BRANDCODE @1610496646232,5ffe3a85be37ce7aab2d4fd4,Cogs
184,5ffe35eabe37ce5e01754c47,511111219385,Baking,BAKING,test brand @1610495466218,False,TEST BRANDCODE @1610495466218,5ffe35eabe37ce5e01754c45,Cogs
185,5ffe347ebe37ce5e01754c3f,511111119326,Baking,BAKING,test brand @1610495102462,False,TEST BRANDCODE @1610495102462,5ffe347ebe37ce5e01754c3d,Cogs
186,5ffe35eabe37ce5e01754c48,511111719397,Baking,BAKING,test brand @1610495466250,False,TEST BRANDCODE @1610495466250,5ffe35eabe37ce5e01754c45,Cogs
187,57ebc28be4b0ac389136a344,511111501985,Condiments & Sauces,BAKING,Miracle Whip,False,KRAFT MIRACLE WHIP,559c2234e4b06aca36af13c6,Cogs
188,58b59989e4b0857c2ddb7255,511111400998,Beer Wine Spirits,BAKING,Redd's Wicked,False,,5332f709e4b03c9a25efd0f1,Cogs
189,5f403232be37ce5f78d9ed19,511111015697,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598042674173,False,TEST BRANDCODE @1598042674173,5332fa12e4b03c9a25efd1e7,Cogs
190,5f493e72be37ce64d0ae36c4,511111216094,Baking,BAKING,test brand @1598635634796,False,TEST BRANDCODE @1598635634796,5f493e72be37ce64d0ae36c2,Cogs
191,5a5d257fe4b06ba572cf24a3,511111300212,Beer Wine Spirits,BAKING,Sheaf Stout,False,SHEAF STOUT,5332f709e4b03c9a25efd0f1,Cogs
192,585a963ce4b03e62d1ce0e78,511111001768,Snacks,BAKING,Cheetos,True,CHEETOS,5332f5fbe4b03c9a25efd0ba,Cogs
193,5fb82a68be37ce522e165ce6,511111217817,Grocery,GROCERY,Nature's Harvest,False,NATURES HARVEST,5fb6b608be37ce522e165cb9,Cogs
194,5d6415d5a3a018514994f429,511111605058,Magazines,BAKING,Health Magazine,False,511111605058,5d5d4fd16d5f3b23d1bc7905,Cogs
195,5332fa7ae4b03c9a25efd229,511111402961,Baking,BAKING,Fanta,False,,5332f5ebe4b03c9a25efd0a8,Cpgs
196,5f494c5e04db711dd8fe87e4,511111216148,Baking,BAKING,test brand @1598639198570,False,TEST BRANDCODE @1598639198570,5f494c5d04db711dd8fe87e2,Cogs
197,5f772951be37ce6b592e90d0,511111316763,Baking,BAKING,test brand @1601644881253,False,,5f772951be37ce6b592e90cf,Cogs
198,5f504ac2be37ce0b793c9415,511111616467,Baking,BAKING,test brand @1599097538609,False,TEST BRANDCODE @1599097538609,5f504ac2be37ce0b793c9411,Cogs
199,5bd201cc965c7d66d92731ee,511111704706,Household,BAKING,Scott,False,SCOTT,550b2565e4b001d5e9e4146f,Cogs
200,5fd2a0bfbe37ce49eb72c0f1,511111218135,Baking,BAKING,test brand @1607639231674,False,TEST BRANDCODE @1607639231674,5fd2a0bfbe37ce49eb72c0ef,Cogs
201,5daf3507a60b87376833e35c,511111505921,Health & Wellness,BAKING,EPIC™,False,EPIC,5332f5f3e4b03c9a25efd0ae,Cogs
202,58861c7e4e8d0d20bc42c4de,511111901426,Beer Wine Spirits,BAKING,Grolsch Lager,False,GROLSCH,5332f709e4b03c9a25efd0f1,Cogs
203,5f9770c0be37ce03d08a2d88,511111417101,Candy & Sweets,CANDY_AND_SWEETS,test brand @1603760320407,False,TEST BRANDCODE @1603760320407,5332fa12e4b03c9a25efd1e7,Cogs
204,5a5e32c3e4b06ba572cf24aa,511111400042,Beer Wine Spirits,BAKING,Magnum,False,MAGNUM,5332f709e4b03c9a25efd0f1,Cogs
205,5f99f71bbe37ce13da9eade9,511111817147,Baking,BAKING,test brand @1603925787411,False,TEST BRANDCODE @1603925787411,5f99f71bbe37ce13da9eade6,Cogs
206,5ffe35eabe37ce5e01754c4a,511111819417,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610495466861,False,TEST BRANDCODE @1610495466861,5332fa12e4b03c9a25efd1e7,Cogs
207,5ffe3682be37ce5e01754c55,511111519430,Baking,BAKING,test brand @1610495618015,False,,5ffe3681be37ce5e01754c54,Cogs
208,5ffe347ebe37ce5e01754c41,511111819349,Baking,BAKING,test brand @1610495102526,False,TEST BRANDCODE @1610495102526,5ffe347ebe37ce5e01754c3d,Cogs
209,5ffe347ebe37ce5e01754c40,511111619338,Baking,BAKING,test brand @1610495102491,False,TEST BRANDCODE @1610495102491,5ffe347ebe37ce5e01754c3d,Cogs
210,5ffe3480be37ce5e01754c44,511111519362,Baking,BAKING,test brand @1610495104441,False,,5ffe3480be37ce5e01754c43,Cogs
211,5ffe35eabe37ce5e01754c46,511111019374,Baking,BAKING,test brand @1610495466174,False,TEST BRANDCODE @1610495466175,5ffe35eabe37ce5e01754c45,Cogs
212,5ffe35f9be37ce5e01754c4c,511111019428,Baking,BAKING,test brand @1610495481412,False,,5ffe35f9be37ce5e01754c4b,Cogs
213,5ffe347fbe37ce5e01754c42,511111319351,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610495103255,False,TEST BRANDCODE @1610495103255,5332fa12e4b03c9a25efd1e7,Cogs
214,5ffe35eabe37ce5e01754c49,511111319405,Baking,BAKING,test brand @1610495466285,False,TEST BRANDCODE @1610495466285,5ffe35eabe37ce5e01754c45,Cogs
215,5ff768e3be37ce1e961f32a0,511111118886,Baking,BAKING,test brand @1610049763071,False,,5ff768e3be37ce1e961f329f,Cogs
216,5ff768d4be37ce1e961f329b,511111718840,Baking,BAKING,test brand @1610049748118,False,TEST BRANDCODE @1610049748118,5ff768d4be37ce1e961f3299,Cogs
217,5ff768d4be37ce1e961f329d,511111418863,Baking,BAKING,test brand @1610049748181,False,TEST BRANDCODE @1610049748181,5ff768d4be37ce1e961f3299,Cogs
218,5ff768d4be37ce1e961f329c,511111218852,Baking,BAKING,test brand @1610049748154,False,TEST BRANDCODE @1610049748154,5ff768d4be37ce1e961f3299,Cogs
219,5ff768d4be37ce1e961f329e,511111918875,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610049748724,False,TEST BRANDCODE @1610049748724,5332fa12e4b03c9a25efd1e7,Cogs
220,5ff77857be37ce58ce50083a,511111618898,Baking,BAKING,test brand @1610053719706,False,TEST BRANDCODE @1610053719707,5ff77857be37ce58ce500839,Cogs
221,5fd7f2b3be37ce733975586c,511111518327,Baking,BAKING,test brand @1607987891932,False,TEST BRANDCODE @1607987891932,5fd7f2b3be37ce7339755868,Cogs
222,5fd7f2b3be37ce733975586b,511111318316,Baking,BAKING,test brand @1607987891893,False,TEST BRANDCODE @1607987891893,5fd7f2b3be37ce7339755868,Cogs
223,5fd7f2b3be37ce733975586a,511111818304,Baking,BAKING,test brand @1607987891852,False,TEST BRANDCODE @1607987891852,5fd7f2b3be37ce7339755868,Cogs
224,5fd7f2b8be37ce733975586f,511111218340,Baking,BAKING,test brand @1607987896065,False,,5fd7f2b8be37ce733975586e,Cogs
225,5fd7f2b4be37ce733975586d,511111018339,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607987892540,False,TEST BRANDCODE @1607987892541,5332fa12e4b03c9a25efd1e7,Cogs
226,5fd3acb6be37ce0d9386bb3f,511111618171,Baking,BAKING,test brand @1607707829961,False,TEST BRANDCODE @1607707829962,5fd3acb5be37ce0d9386bb3e,Cogs
227,5332fa7be4b03c9a25efd22b,511111702948,Baking,BAKING,Diet Cherry Coke,False,,5332f5ebe4b03c9a25efd0a8,Cpgs
228,58861c7e4e8d0d20bc42c4e0,511111701415,Beer Wine Spirits,BAKING,Killians,False,KILLIAN'S,5332f709e4b03c9a25efd0f1,Cogs
229,5332f775e4b03c9a25efd127,511111403630,Baking,BAKING,Cheerios,False,,5332f5f3e4b03c9a25efd0ae,Cpgs
230,581ce962e4b058c71f74c443,511111301813,Baking,BAKING,.,False,,581ce8d5e4b058c71f74c442,Cpgs
231,5332fa08e4b03c9a25efd1d8,511111903130,Baking,BAKING,Frosted Flakes,False,,5332f5f2e4b03c9a25efd0aa,Cpgs
232,5f3d6f44be37ce4ddbb1bb3b,511111715481,Baking,BAKING,test brand @1597861700880,False,TEST BRANDCODE @1597861700880,5f3d6f44be37ce4ddbb1bb3a,Cogs
233,5f628235be37ce78e6e2efb1,511111616696,Baking,BAKING,test brand @1600291381675,False,,5f628235be37ce78e6e2efb0,Cogs
234,58b5988ce4b0857c2ddb7252,511111301028,Beer Wine Spirits,BAKING,Henry's Hard Sparkling,False,,5332f709e4b03c9a25efd0f1,Cogs
235,5f3ff200be37ce1c81aa1e0b,511111115595,Baking,BAKING,test brand @1598026240846,False,,5f3ff200be37ce1c81aa1e0a,Cogs
236,57ebc125e4b0ac389136a33b,511111302063,Grocery,BAKING,Kraft Macaroni & Cheese,False,,559c2234e4b06aca36af13c6,Cogs
237,5332f7c8e4b03c9a25efd148,511111403401,Baking,BAKING,Cascadian Farm,False,,5332f5f3e4b03c9a25efd0ae,Cpgs
238,57ebc2c8e4b0ac389136a349,511111901938,Grocery,BAKING,Shake N' Bake,False,KRAFT SHAKE 'N BAKE,559c2234e4b06aca36af13c6,Cogs
239,588ba032e4b02187f85cdadc,511111401087,Condiments & Sauces,BAKING,HP Sauce,False,HP,559c2234e4b06aca36af13c6,Cogs
240,5f493665be37ce52f8314fca,511111815891,Baking,BAKING,test brand @1598633573683,False,,5f493665be37ce52f8314fc9,Cogs
241,5dc0773ea60b873d6b0666ce,511111206262,Breakfast & Cereal,BAKING,Drumstick™ Cereal,False,DRUMSTICK CEREAL,5332f5f3e4b03c9a25efd0ae,Cogs
242,5da60649a60b87376833e34b,511111105602,Health & Wellness,BAKING,ALEVE® D SINUS & COLD,False,ALEVE D SINUS & COLD,53e10d6368abd3c7065097cc,Cogs
243,580dff84e4b0f32b2de2137f,511111601883,Dairy,BAKING,Cheez Whiz,False,CHEEZ WHIZ,559c2234e4b06aca36af13c6,Cogs
244,5fcff305be37ce6d53dfc688,511111818021,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607463685522,False,TEST BRANDCODE @1607463685522,5332fa12e4b03c9a25efd1e7,Cogs
245,5d66961cee7f2d201c7281cc,511111812449,Magazines,BAKING,Test brand1,True,,5c4f20b01b4181298aacffc1,Cogs
246,57d957f2e4b0ac389136a2b4,511111502371,Frozen,BAKING,Cool Whip,False,COOL WHIP,559c2234e4b06aca36af13c6,Cogs
247,5daf59751dda2c3e1416ae99,511111006022,Breakfast & Cereal,BAKING,Trix™,False,TRIX,5332f5f3e4b03c9a25efd0ae,Cogs
248,5da60859a60b87376833e352,511111405740,Health & Wellness,BAKING,Flintstones™ Vitamins,False,FLINTSTONES,5d9b4f591dda2c6225a284aa,Cogs
249,5fb81935be37ce522e165cda,511111217695,Beer Wine Spirits,BEER_WINE_SPIRITS,Absolut® Grapefruit,False,ABSOLUT® GRAPEFRUIT,5fb6d381be37ce522e165cbd,Cogs
250,5fb6d726be37ce522e165cc0,511111317432,Beer Wine Spirits,BEER_WINE_SPIRITS,Altos®,False,ALTOS,5fb6d381be37ce522e165cbd,Cogs
251,5fb800f1be37ce522e165ccb,511111417545,Beer Wine Spirits,BEER_WINE_SPIRITS,Del Maguey® Vida,False,DEL MAGUEY ,5fb6d381be37ce522e165cbd,Cogs
252,5fb80b63be37ce522e165cd1,511111917601,Beer Wine Spirits,BEER_WINE_SPIRITS,Jameson® Black Barrel ,False,JAMESON® BLACK BARREL ,5fb6d381be37ce522e165cbd,Cogs
253,5fb808a1be37ce522e165ccf,511111817581,Beer Wine Spirits,BEER_WINE_SPIRITS,Jameson® ,False,JAMESON,5fb6d381be37ce522e165cbd,Cogs
254,5fb7e62dbe37ce522e165cc3,511111217466,Beer Wine Spirits,BEER_WINE_SPIRITS,Monkey 47®,False,MONKEY 47,5fb6d381be37ce522e165cbd,Cogs
255,5fb80d7cbe37ce522e165cd2,511111417613,Beer Wine Spirits,BEER_WINE_SPIRITS,Malibu® Original,False,MALIBU,5fb6d381be37ce522e165cbd,Cogs
256,5fb7e962be37ce522e165cc6,511111417491,Beer Wine Spirits,BEER_WINE_SPIRITS,Lillet®,False,LILLET,5fb6d381be37ce522e165cbd,Cogs
257,5d642de76d5f3b23d1bc7911,511111705161,Magazines,BAKING,Traditional Home,False,511111705161,5d5d4fd16d5f3b23d1bc7905,Cogs
258,57c0827de4b0718ff5fcb037,511111902461,Baby,BAKING,Antarctica,True,AMP2,5332f7a7e4b03c9a25efd134,Cogs
259,5f3d6f44be37ce4ddbb1bb3d,511111815501,Baking,BAKING,test brand @1597861700940,False,TEST BRANDCODE @1597861700940,5f3d6f44be37ce4ddbb1bb3a,Cogs
260,5fa1c567be37ce402c4618f0,511111717195,Baking,BAKING,test brand @1604437351567,False,TEST BRANDCODE @1604437351567,5fa1c567be37ce402c4618ef,Cogs
261,5332fa03e4b03c9a25efd1d5,511111603153,Baking,BAKING,Fruit Flavored Snacks,False,,53e10d6368abd3c7065097cc,Cpgs
262,5a8c3577e4b07f0a2dac8945,511111404163,Snacks,BAKING,Kelsen,False,KELSEN,5a734034e4b0d58f376be874,Cogs
263,5da60932a60b87376833e356,511111405818,Health & Wellness,BAKING,ONE A DAY® KIDS AND TEENS,False,511111405818,53e10d6368abd3c7065097cc,Cogs
264,5da606581dda2c3e1416ae85,511111605614,Health & Wellness,BAKING,ALEVE® DIRECT THERAPY PAIN RELIEF DEVICES,False,ALEVE DIRECT THERAPY PAIN RELIEF DEVICES,53e10d6368abd3c7065097cc,Cogs
265,5a5d1ba9e4b0db471c2d0422,511111600404,Beer Wine Spirits,BAKING,Colorado Native,False,COLORADO NATIVE,5332f709e4b03c9a25efd0f1,Cogs
266,585a9714e4b03e62d1ce0e92,511111801528,Beverages,BAKING,SoBe,False,SOBE,5332f5fbe4b03c9a25efd0ba,Cogs
267,57ebc026e4b0ac389136a338,511111502098,Dairy,BAKING,Knudsen,False,KNUDSEN,559c2234e4b06aca36af13c6,Cogs
268,5da608a8a60b87376833e353,511111105763,Health & Wellness,BAKING,MiraLAX® Laxatives,False,511111105763,53e10d6368abd3c7065097cc,Cogs
269,5fcda47cbe37ce688e08b0c3,511111317920,Baking,BAKING,test brand @1607312508610,False,,5fcda47cbe37ce688e08b0c2,Cogs
270,5d66dda06d5f3b6188d4f050,511111005421,Magazines,BAKING,Pillsbury Magazine,False,511111005421,5d5d4fd16d5f3b23d1bc7905,Cogs
271,585a9637e4b03e62d1ce0e77,511111501770,Breakfast & Cereal,BAKING,Cap'n Crunch,True,CAP'N CRUNCH,53e10d6368abd3c7065097cc,Cogs
272,5332fa79e4b03c9a25efd226,511111602996,Baking,BAKING,Mello Yello,False,,5332f5ebe4b03c9a25efd0a8,Cpgs
273,5fb82359be37ce522e165ce1,511111917762,Grocery,GROCERY,Mrs Baird's ,False,MRS BAIRD'S,5fb6b608be37ce522e165cb9,Cogs
274,592486bfe410d61fcea3d13f,511111500667,Personal Care,PERSONAL_CARE,TRESEMME,False,TRESEMME,5332f5f6e4b03c9a25efd0b4,Cogs
275,552ecca1e4b02ff29f99b215,511111202721,Baking,BAKING,Top Care,False,,5459429be4b0bfcb1e864082,Cpgs
276,5a5e3615e4b06ba572cf24ab,511111700029,Beverages,BAKING,PURE LEAF Iced Tea Beverages,False,PURE LEAF Iced Tea Beverages,5332f5fbe4b03c9a25efd0ba,Cogs
277,5e5ff1f7ee7f2d0b35b2a18e,511111414049,Health & Wellness,HEALTHY_AND_WELLNESS,ONE A DAY® KIDS,False,ONE A DAY KIDS,5d9b4f591dda2c6225a284aa,Cogs
278,585a967fe4b03e62d1ce0e80,511111801689,Snacks,BAKING,Lay's Kettle Cooked,True,,5332f5fbe4b03c9a25efd0ba,Cogs
279,5f513ea1be37ce21f1287c02,511111416500,Baking,BAKING,test brand @1599159968998,False,TEST BRANDCODE @1599159968998,5f513ea0be37ce21f1287c01,Cogs
280,5d66dd526d5f3b6188d4f04f,511111805410,Beverages,BAKING,LIFEWTR,False,LIFEWTR,5332f5fbe4b03c9a25efd0ba,Cogs
281,5d6412f86d5f3b23d1bc7909,511111804994,Magazines,BAKING,Eating Well Magazine,False,511111804994,5d5d4fd16d5f3b23d1bc7905,Cogs
282,5332f608e4b03c9a25efd0c1,511111903901,Baking,BAKING,Sierra Mist,False,,53e10d6368abd3c7065097cc,Cpgs
283,5c49d161f0276e7719673719,511111904731,Baby,BAKING,SIMILAC,False,SIMILAC,59b96571e4b0bf7c7980588b,Cogs
284,5da60843a60b87376833e351,511111205739,Health & Wellness,HEALTHY_AND_WELLNESS,Coricidin® HBP,False,CORICIDIN HBP,5d9b4f591dda2c6225a284aa,Cogs
285,5f7ba648be37ce23081c528e,511111716921,Candy & Sweets,CANDY_AND_SWEETS,test brand @1601939016290,False,TEST BRANDCODE @1601939016290,5332fa12e4b03c9a25efd1e7,Cogs
286,5a5d29fde4b0db471c2d0433,511111400110,Beauty & Personal Care,BAKING,Badedas,False,BADEDAS,53e10d6368abd3c7065097cc,Cogs
287,54594387e4b0bfcb1e864083,511111902744,Baking,BAKING,Shurfine,False,,5459429be4b0bfcb1e864082,Cpgs
288,585a96d2e4b03e62d1ce0e89,511111001607,Beverages,BAKING,Pepsi Diet,False,,5332f5fbe4b03c9a25efd0ba,Cogs
289,5332f9fee4b03c9a25efd1d0,511111803164,Baking,BAKING,Apple Jacks/Cinnamon Jacks,False,,5332f5f2e4b03c9a25efd0aa,Cpgs
290,5332fa73e4b03c9a25efd21c,511111703051,Baking,BAKING,Diet Coke,False,,5332f5ebe4b03c9a25efd0a8,Cpgs
291,5fa98944be37ce239d107103,511111617297,Baking,BAKING,test brand @1604946244876,False,TEST BRANDCODE @1604946244876,5fa98944be37ce239d1070ff,Cogs
292,5332f7afe4b03c9a25efd13d,511111203483,Baking,BAKING,Shock Top,False,,5332f7a7e4b03c9a25efd134,Cpgs
293,5d540e65a3a018514994f41f,511111404880,Frozen,BAKING,Benihana Frozen Entrees,False,BENIHANA,559c2234e4b06aca36af13c6,Cogs
294,5daf46261dda2c3e1416ae96,511111905967,Dairy,BAKING,Mountain High™,False,MOUNTAIN HIGH,5332f5f3e4b03c9a25efd0ae,Cogs
295,585a972de4b03e62d1ce0e96,511111001485,Snacks,BAKING,Tostitos,False,TOSTITOS,5332f5fbe4b03c9a25efd0ba,Cogs
296,5f9770bfbe37ce03d08a2d86,511111317081,Baking,BAKING,test brand @1603760319788,False,TEST BRANDCODE @1603760319788,5f9770bfbe37ce03d08a2d83,Cogs
297,580e015be4b0f32b2de21385,511111501824,Condiments & Sauces,BAKING,Kraft BBQ Sauce,False,,559c2234e4b06aca36af13c6,Cogs
298,5f5900d4be37ce21f1287c11,511111516569,Baby,BABY,Gerber Baby Food,False,GERBER BABY FOOD,5f58fa84be37ce21f1287c0f,Cogs
299,5a8c33f3e4b07f0a2dac8943,511111504139,Grocery,BAKING,Pace,False,PACE,5a734034e4b0d58f376be874,Cogs
300,5ab1589ae4b0915382df7621,511111204435,Canned Goods & Soups,BAKING,Campbell's Slow Kettle,False,CAMPBELLS SLOW KETTLE ,5a734034e4b0d58f376be874,Cogs
301,5afda22ee4b03bf01c2a2965,511111304494,Snacks,BAKING,Archway,False,ARCHWAY,5a734034e4b0d58f376be874,Cogs
302,588b9ff4e4b02187f85cdadb,511111901099,Condiments & Sauces,BAKING,Kraft Salad Dressing,False,,559c2234e4b06aca36af13c6,Cogs
303,5ec2dde7be37ce5234ec36bb,511111314653,Health & Wellness,HEALTHY_AND_WELLNESS,Bayer® Aspirin,False,BAYER® ASPIRIN,5d9b4f591dda2c6225a284aa,Cogs
304,5ff78071be37ce6a424ca0e9,511111818977,Baking,BAKING,test brand @1610055793449,False,TEST BRANDCODE @1610055793449,5ff78071be37ce6a424ca0e7,Cogs
305,5ff78071be37ce6a424ca0e8,511111318965,Baking,BAKING,test brand @1610055793411,False,TEST BRANDCODE @1610055793411,5ff78071be37ce6a424ca0e7,Cogs
306,5ff78071be37ce6a424ca0ea,511111018988,Baking,BAKING,test brand @1610055793500,False,TEST BRANDCODE @1610055793500,5ff78071be37ce6a424ca0e7,Cogs
307,5ff78072be37ce6a424ca0ec,511111719007,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610055794196,False,TEST BRANDCODE @1610055794196,5332fa12e4b03c9a25efd1e7,Cogs
308,5ff78071be37ce6a424ca0eb,511111518990,Baking,BAKING,test brand @1610055793537,False,TEST BRANDCODE @1610055793537,5ff78071be37ce6a424ca0e7,Cogs
309,5ff789c5be37ce786ba0f6a3,511111219019,Baking,BAKING,test brand @1610058181548,False,TEST BRANDCODE @1610058181549,5ff789c5be37ce786ba0f6a2,Cogs
310,5ff77857be37ce58ce50083c,511111718918,Baking,BAKING,test brand @1610053719944,False,TEST BRANDCODE @1610053719944,5ff77857be37ce58ce500839,Cogs
311,5ff77858be37ce58ce50083d,511111918929,Baking,BAKING,test brand @1610053719998,False,TEST BRANDCODE @1610053719998,5ff77857be37ce58ce500839,Cogs
312,5ff78070be37ce6a424ca0e6,511111118954,Baking,BAKING,test brand @1610055792794,False,,5ff78070be37ce6a424ca0e5,Cogs
313,5ff77857be37ce58ce50083b,511111218906,Baking,BAKING,test brand @1610053719869,False,TEST BRANDCODE @1610053719869,5ff77857be37ce58ce500839,Cogs
314,5ff77859be37ce58ce500840,511111618942,Baking,BAKING,test brand @1610053721248,False,,5ff77859be37ce58ce50083f,Cogs
315,5ff77859be37ce58ce50083e,511111418931,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610053721033,False,TEST BRANDCODE @1610053721033,5332fa12e4b03c9a25efd1e7,Cogs
316,5bd200c690fa074576779a16,511111004639,Personal Care,PERSONAL_CARE,Depend,False,DEPEND,550b2565e4b001d5e9e4146f,Cogs
317,5fdce9eabe37ce5fa8ba59db,511111318521,Candy & Sweets,CANDY_AND_SWEETS,test brand @1608313322283,False,TEST BRANDCODE @1608313322283,5332fa12e4b03c9a25efd1e7,Cogs
318,5fdce9e9be37ce5fa8ba59da,511111118510,Baking,BAKING,test brand @1608313321374,False,TEST BRANDCODE @1608313321374,5fdce9e9be37ce5fa8ba59d6,Cogs
319,5fdce9e9be37ce5fa8ba59d7,511111518488,Baking,BAKING,test brand @1608313321191,False,TEST BRANDCODE @1608313321191,5fdce9e9be37ce5fa8ba59d6,Cogs
320,5fdce9e9be37ce5fa8ba59d9,511111618508,Baking,BAKING,test brand @1608313321301,False,TEST BRANDCODE @1608313321301,5fdce9e9be37ce5fa8ba59d6,Cogs
321,5fdce9e9be37ce5fa8ba59d8,511111018490,Baking,BAKING,test brand @1608313321222,False,TEST BRANDCODE @1608313321222,5fdce9e9be37ce5fa8ba59d6,Cogs
322,5daf35a8a60b87376833e35d,511111005933,Snacks,BAKING,Nature Valley™,False,NATURE VALLEY,5332f5f3e4b03c9a25efd0ae,Cogs
323,5f4936ddbe37ce52f8314fdd,511111215981,Baking,BAKING,test brand @1598633693767,False,TEST BRANDCODE @1598633693767,5f4936ddbe37ce52f8314fda,Cogs
324,5f4936ddbe37ce52f8314fde,511111715993,Baking,BAKING,test brand @1598633693791,False,TEST BRANDCODE @1598633693791,5f4936ddbe37ce52f8314fda,Cogs
325,5fb6b82dbe37ce522e165cbc,511111117407,Bread & Bakery,BREAD_AND_BAKERY,Anzio ,False,ANZIO,5fb6b608be37ce522e165cb9,Cogs
326,5d641306a3a018514994f427,511111705000,Magazines,BAKING,Family Circle,False,511111705000,5d5d4fd16d5f3b23d1bc7905,Cogs
327,55b630f5e4b0d8e685c14222,511111002598,Baking,BAKING,Diet Rite,False,,55b62995e4b0d8e685c14213,Cogs
328,5db780a6a60b87376833e369,511111806172,Dairy,BAKING,Hershey's Whipped Topping,False,HERSHEY'S WHIPPED TOPPING,559c2234e4b06aca36af13c6,Cogs
329,5f4936ddbe37ce52f8314fdb,511111515968,Baking,BAKING,test brand @1598633693720,False,TEST BRANDCODE @1598633693720,5f4936ddbe37ce52f8314fda,Cogs
330,5332f5f2e4b03c9a25efd0a9,511111804048,Baking,BAKING,Eggo,False,,5332f5f2e4b03c9a25efd0aa,Cpgs
331,5fb2852cbe37ce522e165cb2,511111617341,Baking,BAKING,test brand @1605535020671,False,TEST BRANDCODE @1605535020671,5fb2852cbe37ce522e165cae,Cogs
332,592486bee410d61fcea3d12e,511111200802,Dairy,BAKING,IMPERIAL,False,IMPERIAL,53e10d6368abd3c7065097cc,Cogs
333,57c082a6e4b0718ff5fcb03b,511111502425,Baking,BAKING,Modelo Especial,False,,5332f7a7e4b03c9a25efd134,Cpgs
334,5da606ae1dda2c3e1416ae86,511111305637,Health & Wellness,BAKING,ALEVE® PM NIGHT TIME,False,ALEVE PM NIGHT TIME,53e10d6368abd3c7065097cc,Cogs
335,5f99f71bbe37ce13da9eade7,511111117124,Baking,BAKING,test brand @1603925787294,False,TEST BRANDCODE @1603925787294,5f99f71bbe37ce13da9eade6,Cogs
336,5a8c5e74e4b07f0a2dac8947,511111904229,Personal Care,BAKING,ApotheCARE Essentials,False,APOTHECARE ESSENTIALS,5332f5f6e4b03c9a25efd0b4,Cogs
337,57e5817ae4b0ac389136a30c,511111902256,Beer Wine Spirits,BAKING,Henry's Hard Soda,False,HENRY WEINHARD'S,5332f709e4b03c9a25efd0f1,Cpgs
338,5ab15392e4b0915382df761d,511111204367,Canned Goods & Soups,BAKING,Campbell's Chunky,False,CAMPBELLS CHUNKY ,5a734034e4b0d58f376be874,Cogs
339,5e5ff265ee7f2d0b35b2a18f,511111914051,Health & Wellness,BAKING,ONE A DAY® WOMENS,False,ONE A DAY® WOMENS,53e10d6368abd3c7065097cc,Cogs
340,5f16f536be37ce2b30061e25,511111415060,Baking,BAKING,test brand @1595340085980,False,TEST BRANDCODE @1595340085980,5f16f535be37ce2b30061e24,Cogs
341,5332fb83e4b03c9a25efd24a,511111502869,Baking,BAKING,Town House,False,,5332f5f2e4b03c9a25efd0aa,Cpgs
342,5ef38672be37ce02da95b72f,511111515036,Outdoor,OUTDOOR,Kingsford Charcoal,False,KINGSFORD,5eebc5412455c97a877ef382,Cogs
343,5daf6baaa60b87376833e364,511111206101,Dairy,BAKING,Yoplait® Go-GURT®,False,YOPLAIT GO-GURT,5332f5f3e4b03c9a25efd0ae,Cogs
344,5a4d1f06e4b0d5c3fd86b678,511111700531,Snacks,BAKING,FRITO-LAY,True,FRITO-LAY,5332f5fbe4b03c9a25efd0ba,Cogs
345,57ebc003e4b0ac389136a333,511111502142,Condiments & Sauces,BAKING,Grey Poupon,False,GREY POUPON,559c2234e4b06aca36af13c6,Cogs
346,5f441280be37ce5dbe9b7c80,511111915799,Baking,BAKING,test brand @1598296704763,False,TEST BRANDCODE @1598296704763,5f441280be37ce5dbe9b7c7d,Cogs
347,5ec2dda8be37ce5234ec36ba,511111814641,Health & Wellness,HEALTHY_AND_WELLNESS,Berroca®,False,BERROCA®,5d9b4f591dda2c6225a284aa,Cogs
348,58861c7f4e8d0d20bc42c4f9,511111301301,Beverages,BAKING,Propel,False,PROPEL,5332f5fbe4b03c9a25efd0ba,Cogs
